,QQQ_intraday_net,SPY_overnight_net,QQQ_overnight_net,SPY_buyhold,QQQ_overnight_gross,QQQ_buyhold
2012-03-07 21:00:00,107087.014,96659.9358,109525.1185,102382.7152,115445.7023,130310.8523
2012-03-08 21:00:00,107596.8206,97232.1132,110152.1425,103386.2454,116112.3936,131693.8924
2012-03-09 21:00:00,107856.8662,97468.5224,110333.7659,103801.239,116309.6502,132243.0407
2012-03-12 20:00:00,107917.8468,97456.5639,110294.3108,103808.7844,116273.8736,132283.7184
2012-03-13 20:00:00,109331.5541,98018.3814,110899.2812,105680.0286,116917.4559,134765.055
2012-03-14 20:00:00,109589.8151,98020.4788,111010.8952,105566.8485,117040.9727,135232.848
2012-03-15 20:00:00,109567.9029,98162.7031,111339.2622,106178.0211,117393.0285,135619.2857
2012-03-16 20:00:00,109315.909,98307.7231,111505.9739,106302.2994,117574.6743,135523.5332
2012-03-19 20:00:00,109917.4804,98253.7485,111684.7891,106764.5821,117769.1003,136501.4541
2012-03-20 20:00:00,110687.2128,97669.97,111079.1075,106408.3971,117136.3111,136725.561
2012-03-21 20:00:00,110681.6785,97699.8668,111090.1053,106218.9369,117153.7655,136745.9343
2012-03-22 20:00:00,111107.4579,97004.8929,110422.512,105461.0963,116455.5905,136460.7074
2012-03-23 20:00:00,110919.6505,97146.4283,110548.8781,105862.7518,116594.6834,136399.5873
2012-03-26 20:00:00,112099.1787,97788.3329,111269.8854,107317.8058,117360.9517,138762.8961
2012-03-27 20:00:00,112192.2526,97873.2146,111346.0059,106954.0423,117447.1072,138987.003
2012-03-28 20:00:00,111644.1749,97840.581,111389.4034,106423.5539,117498.755,138375.8024
2012-03-29 20:00:00,111770.716,97271.3447,110859.0311,106264.4073,116945.1684,137886.842
2012-03-30 20:00:00,111058.1341,97745.1377,111344.8846,106643.3276,117463.5423,137621.9884
2012-04-02 20:00:00,112319.8421,97684.6819,111223.934,107454.2171,117341.8185,139048.123
2012-04-03 20:00:00,112199.1106,97548.8992,111299.8556,107052.5616,117427.7832,139007.3763
2012-04-04 20:00:00,111497.6408,96791.3083,110462.3556,105976.4279,116550.0436,137112.6546
2012-04-05 20:00:00,112371.5681,96481.9195,110276.2848,105930.9575,116359.5458,137968.3354
2012-04-09 20:00:00,112920.4145,95207.0515,108902.9021,104756.3046,114916.22,136929.2945
2012-04-10 20:00:00,111149.8617,95002.5513,108848.8468,102945.0656,114864.9258,134728.9725
2012-04-11 20:00:00,110661.2612,96039.8639,109830.9941,103748.3766,115907.0996,135360.5464
2012-04-12 20:00:00,111703.153,96196.4145,110023.8728,105226.1657,116116.4442,136888.5478
2012-04-13 20:00:00,110363.4006,95921.4094,109674.4958,103922.6799,115753.5263,134830.8393
2012-04-16 20:00:00,108615.8263,96406.2581,110232.4652,103771.1118,116348.2105,133384.3313
2012-04-17 20:00:00,110345.4726,97056.209,110664.7181,105408.0475,116810.2623,136053.2404
2012-04-18 20:00:00,110373.0971,96632.6796,110344.3257,105029.1272,116477.918,135706.8934
2012-04-19 20:00:00,109536.08,96634.8206,109941.2309,104392.5411,116058.2408,134199.2654
2012-04-20 20:00:00,108637.3764,96973.7352,110519.9062,104544.1092,116674.9158,133812.1717
2012-04-23 20:00:00,108665.3406,95984.7384,109471.1046,103665.0141,115573.5387,132589.7706
2012-04-24 20:00:00,108275.1624,96036.0747,109263.779,104059.0912,115360.4345,131876.7033
2012-04-25 20:00:00,108908.8785,96905.5362,111520.2262,105521.7236,117748.5541,135401.2931
2012-04-26 20:00:00,109559.1157,96671.024,111481.0901,106226.5153,117713.1197,136175.4805
2012-04-27 20:00:00,109765.8351,96935.1617,111942.5224,106415.9755,118206.2327,137010.7879
2012-04-30 20:00:00,109301.8976,96730.1212,111587.365,105923.3791,117837.1129,136012.4937
2012-05-01 20:00:00,109591.4444,96752.9674,111464.7827,106658.4844,117713.5569,136236.6005
2012-05-02 20:00:00,110409.4653,96191.288,110909.1365,106309.8778,117132.6465,136582.9475
2012-05-03 20:00:00,109153.4054,96268.7635,111002.8534,105529.302,117237.4789,135156.8129
2012-05-04 20:00:00,107404.5483,95759.2736,109993.3583,103793.847,116177.1459,131795.2099
2012-05-07 20:00:00,108150.726,95418.8807,109341.739,103899.9447,115494.7017,131937.8234
2012-05-08 20:00:00,108431.0314,94864.2855,108644.0219,103445.2404,114763.4969,131448.863
2012-05-09 20:00:00,109513.8309,93886.5752,107375.6787,102869.2815,113429.4512,131224.7561
2012-05-10 20:00:00,108762.5561,94580.4623,107703.723,103028.428,113781.6619,130735.7957
2012-05-11 20:00:00,109114.1624,94026.13,107362.6553,102732.8702,113427.0362,130756.169
2012-05-14 20:00:00,109022.9656,93161.349,106437.227,101649.1582,112455.0065,129533.7679
2012-05-15 20:00:00,108367.6521,93101.1261,106716.4967,101058.0425,112755.6883,129105.9276
2012-05-16 20:00:00,107254.5285,93494.4287,107081.6458,100701.8574,113147.1393,128229.8734
2012-05-17 20:00:00,104949.3943,93489.7539,107110.3183,99178.5978,113183.0933,125520.2177
2012-05-18 20:00:00,103313.8649,93863.6962,107435.2819,98322.238,113532.1403,123951.4697
2012-05-21 20:00:00,105987.772,94148.3931,107588.838,100050.1145,113700.0873,127353.8193
2012-05-22 20:00:00,105559.8065,94371.8897,107893.2649,100186.5258,114027.4911,127211.2059
2012-05-23 20:00:00,106662.8127,93696.1455,106972.0562,100239.5747,113059.6088,127455.6861
2012-05-24 20:00:00,105806.2201,93974.8089,107120.5996,100436.6132,113222.2585,126620.3787
2012-05-25 20:00:00,105562.819,93934.656,107218.6584,100110.7418,113331.564,126457.3919
2012-05-29 20:00:00,105911.3827,94683.712,108215.1796,101323.2867,114390.5669,128066.8866
2012-05-30 20:00:00,105957.096,93892.8976,107228.4985,99830.3407,113353.2996,126966.7257
2012-05-31 20:00:00,105628.3949,93873.9476,107102.6943,99648.459,113225.9772,126437.0185
2012-06-01 20:00:00,104704.455,92384.2907,105164.4514,97124.8498,111182.5822,123075.4156
2012-06-04 20:00:00,105200.4461,92581.5098,105455.1368,97079.3794,111495.4615,124012.5897
2012-06-05 20:00:00,105992.9475,92417.8805,105086.0464,97784.1712,111110.8049,124521.9235
2012-06-06 20:00:00,107657.2347,93093.6981,105871.6884,100050.1145,111947.0446,127435.3127
2012-06-07 20:00:00,106101.2332,94125.6117,106932.7284,100072.8497,113074.5688,126864.8589
2012-06-08 20:00:00,107290.5697,93885.6805,106755.6574,100883.7392,112892.9812,128087.26
2012-06-11 20:00:00,104812.5259,94635.6262,107565.378,99618.1454,113754.8968,126090.6716
2012-06-12 20:00:00,105583.6744,94882.8721,107924.9816,100800.3767,114140.8804,127455.6861
2012-06-13 20:00:00,105188.9749,94514.3188,107574.5566,100110.7418,113775.9799,126579.632
2012-06-14 20:00:00,105640.9116,94709.9262,107551.8635,101224.7674,113757.6673,127109.3391
2012-06-15 20:00:00,106685.4351,95038.7475,107793.5613,102152.5919,114018.9992,128667.3929
2012-06-18 20:00:00,108125.7029,94672.5507,107309.1652,102403.9741,113512.3285,129831.3417
2012-06-19 20:00:00,108729.4555,95160.7932,107843.8899,103363.7972,114083.6394,131219.9122
2012-06-20 20:00:00,108572.0207,95205.1269,108039.8869,103173.3561,114296.6807,131281.1727
2012-06-21 20:00:00,105946.9372,95362.041,107950.4594,100888.0632,114207.7892,128013.948
2012-06-22 20:00:00,106699.6068,95839.6994,108306.6761,101634.5922,114590.3644,129361.6782
2012-06-25 20:00:00,105488.5306,94886.7107,107412.24,99989.1813,113649.7647,126849.9992
2012-06-26 20:00:00,105787.8429,95192.8097,107787.2733,100552.8869,114052.259,127666.8054
2012-06-27 20:00:00,106018.5366,95476.5131,108195.6546,101444.1511,114490.0796,128442.7712
2012-06-28 20:00:00,105605.668,94862.33,107381.7877,101154.6807,113634.5893,126992.9403
2012-06-29 20:00:00,106866.3232,96607.8143,109465.6928,103805.6204,115845.5212,131015.7107
2012-07-02 20:00:00,107043.9417,96787.3094,109613.7717,103950.3557,116008.0227,131424.1138
2012-07-03 17:00:00,107869.805,96817.9337,109659.3851,104719.7376,116062.0973,132506.3819
2012-07-05 20:00:00,108030.8003,96432.7794,109552.5065,104239.8261,115954.7815,132588.0626
2012-07-06 20:00:00,107122.7741,95525.9265,109040.8568,103287.6207,115419.0286,130872.7696
2012-07-09 20:00:00,107033.7936,95394.3365,108967.3499,103081.9444,115346.993,130688.9882
2012-07-10 20:00:00,105398.4012,95925.3316,109557.8168,102183.0625,115977.7969,129402.5185
2012-07-11 20:00:00,104943.4936,95984.8955,109414.0301,102198.2978,115831.3834,128687.8131
2012-07-12 20:00:00,104770.3906,95429.1991,108540.4697,101703.151,114912.3784,127462.6038
2012-07-13 20:00:00,106070.5978,95688.8932,108848.0399,103409.503,115243.7502,129422.9386
2012-07-16 20:00:00,105998.2035,95451.4949,108602.1632,103135.2679,114989.1884,129055.3759
2012-07-17 20:00:00,105892.9052,95883.8294,109284.0885,103874.1792,115716.9681,129749.6611
2012-07-18 20:00:00,107540.8826,95639.9585,109055.0339,104674.0317,115480.2164,131505.7944
2012-07-19 20:00:00,107983.3161,95788.3007,109794.6777,104925.414,116269.2116,132955.6253
2012-07-20 20:00:00,106650.5252,95254.9857,109738.5991,103957.9733,116215.6396,131260.7525
2012-07-23 20:00:00,107440.9658,93840.2788,107530.8285,102906.7386,113883.3718,129586.2999
2012-07-24 20:00:00,106387.719,93911.9983,107711.8433,102099.2684,114080.7744,128544.872
2012-07-25 20:00:00,106501.6111,94068.4589,106885.1442,102038.3273,113210.8972,127707.6457
2012-07-26 20:00:00,106395.5594,95440.1958,108417.9616,103729.444,114840.0914,129422.9386
2012-07-27 20:00:00,108240.4522,95954.0824,109182.3116,105732.8841,115655.4597,132608.4827
2012-07-30 20:00:00,107885.5016,95790.283,109328.1677,105641.4724,115815.746,132363.4409
2012-07-31 20:00:00,107680.6886,95668.0695,109491.3656,104902.561,115994.4188,132322.6006
2012-08-01 20:00:00,106602.7878,96364.94,110263.1445,104811.1493,116817.836,131934.6176
2012-08-02 20:00:00,107013.0955,95624.7254,109421.3995,104087.4732,115931.8936,131444.5339
2012-08-03 20:00:00,107318.5441,96991.6103,111200.8044,106182.325,117822.9684,133976.6331
2012-08-06 20:00:00,107589.8562,97202.4677,111754.5534,106357.5308,118415.5851,134997.6408
2012-08-07 20:00:00,108070.7952,97601.3995,112188.4784,106890.7658,118881.2946,136141.1694
2012-08-08 20:00:00,108292.9776,97248.7379,111863.1478,107020.2658,118542.4998,136039.0687
2012-08-09 20:00:00,108628.976,97112.3554,111840.7634,107126.9128,118524.706,136447.4717
2012-08-10 20:00:00,109064.0646,96720.7906,111433.4685,107286.8833,118098.9962,136508.7322
2012-08-13 20:00:00,109368.6379,96551.1364,111411.2277,107233.5598,118081.3299,136876.295
2012-08-14 20:00:00,109005.49,96896.1069,111804.5635,107248.7951,118504.1185,136917.1353
2012-08-15 20:00:00,109374.2376,96788.0274,111715.5992,107370.6773,118415.7485,137284.6981
2012-08-16 20:00:00,110260.3627,96879.3237,112108.8197,108178.1475,118838.4732,138897.8903
2012-08-17 20:00:00,110497.4645,97038.2079,112350.4404,108338.118,119100.5398,139510.4949
2012-08-20 20:00:00,110734.7201,96890.0707,112262.5992,108338.118,119013.3761,139714.6965
2012-08-21 20:00:00,109986.6473,97089.6069,112552.3276,107987.7064,119326.4776,139142.9321
2012-08-22 20:00:00,110628.1282,96824.4953,112315.4507,108033.4123,119081.3102,139673.8561
2012-08-23 20:00:00,110216.5923,96567.0447,111850.0641,107165.001,118593.8429,138591.588
2012-08-24 20:00:00,111155.1905,96301.3727,111580.7909,107804.883,118314.264,139449.2344
2012-08-27 20:00:00,110857.8868,96555.1397,112049.0503,107820.1183,118816.6968,139673.8561
2012-08-28 20:00:00,110949.673,96297.9069,111945.1592,107713.4713,118712.4717,139673.8561
2012-08-29 20:00:00,110944.1256,96347.5746,111939.562,107797.2654,118712.4717,139673.8561
2012-08-30 20:00:00,110286.9242,95927.4366,111443.002,107020.2658,118191.8029,138244.4453
2012-08-31 20:00:00,110216.7254,96489.3693,112260.4949,107591.589,119064.7114,139183.7724
2012-09-04 20:00:00,110308.4217,96382.071,112040.77,107309.7362,118837.622,139040.8314
2012-09-05 20:00:00,110238.0762,96534.616,111985.8035,107363.0597,118785.2629,138897.8903
2012-09-06 20:00:00,111939.9337,97111.9832,112671.6779,109526.4703,119518.7209,141920.0731
2012-09-07 20:00:00,112031.1566,97269.2286,112455.2915,109991.1465,119295.1607,141777.132
2012-09-10 20:00:00,110893.1101,97143.107,112158.124,109320.7939,118985.8833,139980.1585
2012-09-11 20:00:00,110693.4419,97219.4789,112152.5161,109610.2644,118985.8833,139735.1166
2012-09-12 20:00:00,110655.6726,97545.6871,112556.6429,109991.1465,119420.5826,140204.7802
2012-09-13 20:00:00,112083.8791,97500.2755,112600.1951,111750.822,119472.7617,142083.4344
2012-09-14 20:00:00,112688.3863,97621.679,112966.7704,112162.1748,119867.6846,143329.0638
2012-09-17 20:00:00,112666.704,97424.5248,113009.4053,111781.2926,119918.9174,143369.9041
2012-09-18 20:00:00,113047.191,97280.2291,112714.0284,111689.8809,119611.4768,143492.425
2012-09-19 20:00:00,113266.7963,97368.2531,112692.3526,111781.2926,119594.4551,143757.887
2012-09-20 20:00:00,113681.4779,96872.3631,112142.4651,111788.9103,119016.8682,143594.5258
2012-09-21 20:00:00,113191.9056,97311.5059,112712.6118,111726.8901,119627.916,143717.4065
2012-09-24 20:00:00,113365.2184,96819.7159,111727.2854,111497.1412,118588.118,142693.4865
2012-09-25 20:00:00,111478.7771,97060.9309,112106.5233,110424.9797,118996.573,140809.4738
2012-09-26 20:00:00,110710.2058,97002.2262,111954.1816,109735.733,118840.8184,139662.6834
2012-09-27 20:00:00,111983.9019,97396.7851,112227.6486,110830.8694,119137.0491,141628.6098
2012-09-28 20:00:00,111442.028,96914.0841,111816.356,110225.864,118706.3918,140440.8626
2012-10-01 20:00:00,110740.9542,97293.0433,112332.5096,110463.2712,119260.2857,140215.6002
2012-10-02 20:00:00,110574.3862,97733.3631,112819.0758,110662.3869,119782.8224,140625.1682
2012-10-03 20:00:00,110938.1881,97985.4915,113125.5889,111098.9098,120114.2442,141485.261
2012-10-04 20:00:00,111140.9909,98358.8363,113332.7902,112017.9054,120340.2516,142017.6993
2012-10-05 20:00:00,109987.349,98791.009,113899.0987,111910.6893,120947.5925,141259.9986
2012-10-08 20:00:00,109628.9662,98414.2426,113216.4158,111550.7493,120228.71,139969.8594
2012-10-09 20:00:00,108207.6719,98314.7318,112862.9064,110470.9295,119859.3167,137737.7139
2012-10-10 20:00:00,107687.2934,98275.7382,112823.7031,109728.0747,119823.6761,137041.4483
2012-10-11 20:00:00,106547.8542,98956.7243,113661.0364,109789.3411,120718.9517,136611.4019
2012-10-12 20:00:00,106510.5784,99006.9978,113638.3152,109391.1096,120700.8556,136549.9667
2012-10-15 20:00:00,106871.2686,99272.369,114058.6918,110287.1304,121153.3933,137532.9299
2012-10-16 20:00:00,108263.9735,99784.4131,114239.8033,111489.4829,121351.828,139560.2914
2012-10-17 20:00:00,108785.7421,99813.6952,113597.0975,111933.6641,120675.178,139457.8994
2012-10-18 20:00:00,107914.6337,99597.0033,113191.0755,111703.9152,120249.891,137860.5843
2012-10-19 20:00:00,105420.5059,99346.2061,113000.4632,109743.3913,120053.4043,134461.17
2012-10-22 20:00:00,106009.3794,99271.9114,112977.6032,109827.6326,120035.1202,135198.3924
2012-10-23 20:00:00,105858.3727,98207.8444,112047.8722,108250.0234,119053.3122,133908.2532
2012-10-24 20:00:00,104854.7197,98612.857,112642.006,108020.2745,119690.5451,133355.3364
2012-10-25 20:00:00,104098.5747,99321.0431,113518.5518,108311.2898,120627.9249,133437.25
2012-10-26 20:00:00,104396.9107,99238.8282,113512.8759,108250.0234,120627.9249,133826.3396
2012-10-31 20:00:00,103879.8629,99577.8848,113368.2403,108119.8324,120480.255,133007.2036
2012-11-01 20:00:00,104732.9175,99911.4622,114078.2144,109444.7177,121240.7924,134952.6516
2012-11-02 20:00:00,103081.5839,100472.7551,114539.9023,108410.8477,121737.5301,133375.8148
2012-11-05 21:00:00,103724.8411,100332.8783,114622.107,108671.2298,121830.9874,134317.8212
2012-11-06 21:00:00,103782.7959,100589.4766,114826.0825,109460.0343,122053.8829,134645.4756
2012-11-07 21:00:00,102420.8646,99683.6248,113545.466,107047.6709,120698.76,131409.8885
2012-11-08 21:00:00,100521.7135,99635.8519,113858.2894,105646.2026,121037.3259,129341.5702
2012-11-09 21:00:00,100882.5101,99385.3015,113924.7043,105807.0268,121113.9803,129894.4869
2012-11-12 21:00:00,100276.5984,99660.8784,114583.5539,105868.2932,121820.4626,129874.0085
2012-11-13 21:00:00,100383.127,99136.8283,113692.5213,105531.3281,120879.2449,129013.9158
2012-11-14 21:00:00,98728.5826,99426.8359,114210.1832,104137.5181,121435.6732,127478.0358
2012-11-15 21:00:00,98327.3368,99399.9289,114259.5137,103923.0858,121494.1964,127027.511
2012-11-16 21:00:00,98591.6802,99556.1084,114345.901,104420.8751,121592.1282,127478.0358
2012-11-19 21:00:00,99839.106,100697.4679,115681.1075,106565.1982,123018.0279,130611.2309
2012-11-20 21:00:00,99896.7484,100504.2811,115639.0484,106664.756,122979.4522,130652.1877
2012-11-21 21:00:00,99985.5974,100520.9039,115760.1431,106794.9471,123114.3826,130918.4069
2012-11-23 18:00:00,100898.1825,101013.2563,116406.2189,108234.7069,123807.6593,132863.8548
2012-11-26 21:00:00,101610.054,100550.7763,116149.2138,108112.1741,123540.5034,133519.1636
2012-11-27 21:00:00,101277.5512,100360.5592,116089.9634,107507.1687,123483.6596,133027.682
2012-11-28 21:00:00,102635.387,99919.4396,115530.1582,108349.5813,122894.3749,134174.4724
2012-11-29 21:00:00,102692.5813,100295.8156,116141.53,108870.3455,123550.862,134973.13
2012-11-30 21:00:00,102469.4157,100297.8559,116188.5866,108793.7625,123607.0981,134747.8676
2012-12-03 21:00:00,101552.5601,100822.3595,117083.327,108341.923,124565.1471,134584.0404
2012-12-04 21:00:00,101361.9984,100795.9381,117041.8418,108150.4656,124527.2392,134297.3428
2012-12-05 21:00:00,100397.9125,100926.511,116946.7538,108364.8979,124432.2962,132925.29
2012-12-06 21:00:00,101292.9048,100828.7406,116562.5546,108678.8881,124029.7268,133682.9908
2012-12-07 21:00:00,100176.7662,101257.1115,117199.5347,109054.1446,124713.7142,132945.7684
2012-12-10 21:00:00,100744.196,101124.0551,116886.7752,109146.0442,124387.138,133355.3364
2012-12-11 21:00:00,101353.7338,101509.2475,117688.6558,109835.2909,125246.6928,135096.0004
2012-12-12 21:00:00,100599.8221,101921.7599,118307.1617,109927.1904,125911.1819,134809.3028
2012-12-13 21:00:00,100028.2482,101845.658,118067.6153,109253.2603,125662.5345,133785.3828
2012-12-14 21:00:00,99745.6904,101597.8381,117230.3771,108839.7123,124777.7226,132474.7653
2012-12-17 21:00:00,100973.0823,101864.4101,117333.2468,110118.6478,124893.454,134235.9076
2012-12-18 21:00:00,102025.5842,102008.0861,117918.0738,111359.2919,125522.2082,136324.7043
2012-12-19 21:00:00,101256.1318,102101.1986,118213.3056,110486.2461,125842.7546,135648.9172
2012-12-20 21:00:00,101068.0208,102159.7874,118457.2419,111152.5179,126108.7266,135689.874
2012-12-21 21:00:00,101514.7203,100795.0712,116630.2242,110112.8471,124170.0021,134201.0355
2012-12-24 18:00:00,101572.0863,100564.1126,116373.8444,109773.4925,123903.2567,133995.1109
2012-12-26 21:00:00,100599.9516,100763.9857,116457.4477,109249.0354,123998.4643,132821.3409
2012-12-27 21:00:00,100345.6033,100830.0834,116559.9573,109202.7598,124113.8117,132615.4164
2012-12-28 21:00:00,100136.472,100155.6423,115667.2601,107876.1919,123169.4675,131338.6841
2012-12-31 21:00:00,102331.9213,100043.2252,115534.5293,109920.032,123034.2862,134077.4807
2013-01-02 21:00:00,103047.56,101975.6304,118403.3638,112719.7072,126095.4987,138381.304
2013-01-03 21:00:00,102551.6319,101858.8922,118379.8241,112395.7778,126076.7345,137701.753
2013-01-04 21:00:00,102163.1624,102021.5488,118391.6081,112951.0853,126095.5885,137207.5341
2013-01-07 21:00:00,102511.6664,101612.402,118065.8552,112542.3173,125754.943,137310.4963
2013-01-08 21:00:00,102383.4776,101468.05,117989.1266,112241.5257,125679.5052,137063.3869
2013-01-09 21:00:00,102608.8826,101713.9798,118089.5875,112596.3055,125792.798,137495.8284
2013-01-10 21:00:00,102512.178,102217.4988,118897.2402,113429.2668,126659.425,138319.5267
2013-01-11 21:00:00,102690.2734,102205.4377,118838.1925,113429.2668,126602.8554,138504.8588
2013-01-14 21:00:00,102746.5198,102075.2375,118231.5223,113344.4281,125962.8766,137887.0851
2013-01-15 21:00:00,102741.3825,101604.7662,117642.9285,113429.2668,125342.0918,137207.5341
